subject,trial,stim,picture,response,reactiontime,correct,spaced,stimvalue,feedback,reward,repetition,trialonset
314,36,4,115,2,0.914727496,1,1,0,0,0.01,9,99.87813689
314,37,5,138,1,0.870095641,1,1,2,0,-0.05,9,107.2528094
314,38,5,138,1,0.645927608,1,1,2,2,0.4,10,112.2423017
314,39,4,115,2,0.689117936,1,1,0,0,-0.01,10,119.4664681
314,40,2,134,2,1.580113318,1,1,0,0,-0.04,10,125.640984
314,41,1,118,2,1.464870803,0,1,1,1,-0.01,10,2.032941223
314,42,3,113,1,1.122669339,1,1,1,1,0.23,2,8.06079028
314,43,3,113,1,1.011798187,1,1,1,1,0.3,3,15.88594252
314,44,3,113,1,0.748015927,1,1,1,1,0.24,4,22.05992245
314,45,7,137,1,1.479437042,1,1,2,2,0.4,1,27.19851069
314,46,7,137,1,0.641396499,1,1,2,2,0.43,2,33.52254718
314,47,7,137,1,0.652059372,1,1,2,2,0.49,3,39.69553514
314,48,6,106,1,0.9604123,0,1,0,0,-0.23,1,45.71863867
314,49,6,106,2,0.444772882,1,1,0,0,0.03,2,51.00806455
314,50,6,106,2,0.489746915,1,1,0,0,0.05,3,57.18184916
314,51,8,116,1,0.961794202,0,1,0,0,-0.21,1,64.85630291
314,52,8,116,2,0.337475114,1,1,0,0,0.02,2,71.78137751
314,53,8,116,2,0.338872659,1,1,0,0,-0.05,3,77.67101998
314,54,6,106,1,0.88959928,0,1,0,0,-0.3,4,82.95999042
314,55,3,113,1,0.733949133,1,1,1,1,0.28,5,88.70099694
314,56,7,137,1,0.713891903,1,1,2,0,-0.09,4,94.13963649
314,57,6,106,2,0.620674746,1,1,0,0,-0.03,5,100.0295338
314,58,8,116,2,0.746778976,1,1,0,-1,-0.29,4,106.8029024
314,59,8,116,2,0.594395518,1,1,0,0,0.04,5,112.5434321
314,60,7,137,1,1.135247173,1,1,2,2,0.48,5,120.068508
314,61,3,113,1,0.9628596,1,1,1,0,-0.01,6,2.028145285
314,62,6,106,-1,NaN,NaN,1,0,0,-0.5,6,8.806575355
314,63,7,137,1,0.662780315,1,1,2,2,0.46,6,15.28066976
314,64,8,116,2,0.777474559,1,1,0,0,-0.05,6,20.8702204
314,65,3,113,1,0.526743528,1,1,1,1,0.28,7,28.24516469
314,66,7,137,1,0.765714167,1,1,2,2,0.49,7,35.16956737
314,67,8,116,2,0.660040639,1,1,0,0,0.03,7,41.64226163
314,68,6,106,2,0.828091555,1,1,0,-1,-0.23,7,48.11701527
314,69,3,113,1,0.689152269,1,1,1,0,-0.07,8,55.79124165
314,70,7,137,1,0.580634396,1,1,2,2,0.47,8,61.23174058
314,71,6,106,2,0.800927644,1,1,0,0,-0.01,8,67.40500053
314,72,3,113,1,0.647527493,1,1,1,1,0.29,9,73.87907086
314,73,6,106,2,0.633288847,1,1,0,-1,-0.25,9,80.20365957
314,74,8,116,2,0.59268128,1,1,0,0,-0.01,8,87.5780661
314,75,7,137,1,0.718089324,1,1,2,0,-0.09,9,94.50158384
314,76,3,113,1,1.035898292,1,1,1,1,0.24,10,102.1773445
314,77,8,116,2,0.588382816,1,1,0,0,0.03,9,109.7023909
314,78,6,106,2,0.708169789,1,1,0,0,-0.05,10,116.4777673
314,79,7,137,1,0.790662641,1,1,2,2,0.42,10,124.0026284
314,80,8,116,2,0.608631316,1,1,0,-1,-0.24,10,128.9903356
278,1,5,101,1,0.539220532,1,1,2,2,0.43,1,2.040683519
278,2,5,101,1,0.715221146,1,1,2,2,0.41,2,9.567310875
278,3,2,121,1,1.736221861,0,1,0,0,-0.3,1,17.39240339
278,4,2,121,2,0.601804701,1,1,0,0,0,2,22.38184524
278,5,2,121,2,0.928969366,1,1,0,-1,-0.29,3,28.12186208
278,6,5,101,1,0.919527958,1,1,2,2,0.41,3,33.71124548
278,7,5,101,1,0.798136816,1,1,2,0,-0.04,4,39.30012193
278,8,4,105,1,0.957206947,0,1,0,0,-0.29,1,44.89053453
278,9,4,105,2,0.578547989,1,1,0,0,0.05,2,50.78027416
278,10,1,120,1,0.790693335,1,1,1,1,0.25,1,57.55483361
278,11,1,120,1,0.655549542,1,1,1,1,0.22,2,63.14459495
278,12,1,120,1,0.767466042,1,1,1,0,-0.01,3,68.43392075
278,13,4,105,2,1.016686854,1,1,0,0,0.02,3,73.72348976
278,14,4,105,2,0.674918906,1,1,0,0,-0.04,4,79.74658402
278,15,1,120,1,0.774353824,1,1,1,1,0.29,4,86.52055233
278,16,2,121,2,1.149533917,1,1,0,0,0,4,91.51080014
278,17,1,120,1,0.849676257,1,1,1,1,0.26,5,98.58481724
278,18,4,105,2,0.861317857,1,1,0,-1,-0.27,5,104.1745775
278,19,5,101,1,0.871344245,1,1,2,2,0.43,5,111.5492125
278,20,2,121,2,0.850154732,1,1,0,-1,-0.26,5,117.1379698
278,21,2,121,1,0.928121887,0,1,0,0,-0.27,6,2.032199798
278,22,3,106,1,0.809854839,1,1,1,1,0.27,1,9.110009052
278,23,4,105,2,1.003836867,1,1,0,0,0.03,6,16.18494486
278,24,5,101,1,0.934089666,1,1,2,2,0.5,6,22.07458981
278,25,1,120,1,0.677607123,1,1,1,0,-0.05,6,29.59904176
278,26,4,105,2,0.85549227,1,1,0,0,0.02,7,36.37417064
278,27,5,101,1,0.861530552,1,1,2,2,0.44,7,42.54700255
278,28,1,120,1,0.813596838,1,1,1,1,0.24,7,47.83603348
278,29,2,121,2,0.853162216,1,1,0,0,0.03,7,54.16079472
278,30,1,120,1,0.718458754,1,1,1,1,0.21,8,59.14938458
278,31,5,101,1,0.781008451,1,1,2,2,0.41,8,66.52442034
278,32,4,105,2,1.076423143,1,1,0,-1,-0.25,8,74.35043275
278,33,2,121,2,1.24635862,1,1,0,0,-0.03,8,81.94248629
278,34,1,120,1,0.876515461,1,1,1,1,0.29,9,88.11591765
278,35,2,121,2,0.946043412,1,1,0,0,0.05,9,92.9533977
278,36,4,105,2,0.849378758,1,1,0,0,-0.02,9,99.8788288
278,37,5,101,1,0.715928911,1,1,2,0,-0.1,9,107.2540525
278,38,5,101,1,0.736297463,1,1,2,2,0.45,10,112.2421143
278,39,4,105,2,0.802534519,1,1,0,0,0.02,10,119.4674046
278,40,2,121,2,0.846698736,1,1,0,0,-0.01,10,125.6414489
278,41,1,120,1,0.589824359,1,1,1,1,0.27,10,2.02992248
278,42,3,106,1,0.645507189,1,1,1,1,0.24,2,8.056747194
278,43,3,106,1,0.610028322,1,1,1,1,0.26,3,15.88133732
278,44,3,106,1,0.635294048,1,1,1,1,0.3,4,22.05521111
278,45,7,133,1,0.898080027,1,1,2,2,0.47,1,27.19354338
278,46,7,133,1,0.716399067,1,1,2,2,0.44,2,33.51900663
278,47,7,133,1,0.836335963,1,1,2,2,0.42,3,39.69152897
278,48,6,123,1,0.8727414,0,1,0,0,-0.25,1,45.7152619
278,49,6,123,2,0.501451026,1,1,0,0,0.04,2,51.00507147
278,50,6,123,2,0.67631636,1,1,0,0,-0.04,3,57.17847113
278,51,8,104,1,0.748834973,0,1,0,0,-0.25,1,64.85327912
278,52,8,104,2,0.553454318,1,1,0,0,-0.01,2,71.7775689
278,53,8,104,2,0.739605316,1,1,0,0,0.02,3,77.66779867
278,54,6,123,1,0.963940533,0,1,0,0,-0.23,4,82.95617101
278,55,3,106,1,0.714040811,1,1,1,1,0.21,5,88.696413
278,56,7,133,1,0.671595646,1,1,2,0,-0.01,4,94.13639979
278,57,6,123,1,0.745371713,0,1,0,0,-0.25,5,100.0259954
278,58,8,104,1,0.744015424,0,1,0,-1,-0.02,4,106.8004421
278,59,8,104,1,0.654064302,0,1,0,0,-0.25,5,112.5406839
278,60,7,133,1,0.724311984,1,1,2,2,0.45,5,120.0656718
278,61,3,106,1,0.569401725,1,1,1,0,-0.02,6,2.027246606
278,62,6,123,2,1.223083289,1,1,0,0,0.04,6,8.804486695
278,63,7,133,1,0.711930496,1,1,2,2,0.47,6,15.27843178
278,64,8,104,2,0.780076857,1,1,0,0,0,6,20.86875176
278,65,3,106,1,0.68423539,1,1,1,1,0.3,7,28.24303543
278,66,7,133,1,0.608090103,1,1,2,2,0.41,7,35.16660429
278,67,8,104,2,0.886671781,1,1,0,0,0.01,7,41.64155382
278,68,6,123,2,0.914250206,1,1,0,-1,-0.28,7,48.11526182
278,69,3,106,1,0.699666136,1,1,1,0,-0.05,8,55.79057899
278,70,7,133,1,0.557985625,1,1,2,2,0.47,8,61.23002284
278,71,6,123,2,0.795626939,1,1,0,0,0,8,67.40348954
278,72,3,106,1,0.690090263,1,1,1,1,0.21,9,73.87784993
278,73,6,123,2,0.780152462,1,1,0,-1,-0.28,9,80.20174864
278,74,8,104,2,0.671759511,1,1,0,0,0,8,87.57613565
278,75,7,133,1,0.644589114,1,1,2,0,-0.02,9,94.50147613
278,76,3,106,1,0.613680985,1,1,1,1,0.28,10,102.1753391
278,77,8,104,2,0.817061669,1,1,0,0,-0.04,9,109.7012857
278,78,6,123,1,0.906048946,0,1,0,0,-0.21,10,116.4754911
278,79,7,133,1,0.824245015,1,1,2,2,0.47,10,124.0009749
278,80,8,104,2,0.811597782,1,1,0,-1,-0.21,10,128.9898873
269,1,5,101,1,0.502308457,1,1,2,2,0.48,1,2.04216165
269,2,5,101,1,0.659656336,1,1,2,2,0.45,2,9.571344836
269,3,2,112,2,0.785244034,1,1,0,0,0.02,1,17.39651124
269,4,2,112,1,0.796225538,0,1,0,0,-0.27,2,22.38539826
269,5,2,112,2,0.510481075,1,1,0,-1,-0.26,3,28.12549775
269,6,5,101,1,0.736826136,1,1,2,2,0.42,3,33.71511105
269,7,5,101,1,0.636925763,1,1,2,0,-0.06,4,39.30374966
269,8,4,110,1,0.910562312,0,1,0,0,-0.23,1,44.89340021
269,9,4,110,2,0.501245267,1,1,0,0,-0.03,2,50.78357902
269,10,1,121,1,0.697074757,1,1,1,1,0.2,1,57.55890722
269,11,1,121,1,0.476489396,1,1,1,1,0.3,2,63.14785528
269,12,1,121,1,0.63097815,1,1,1,0,-0.05,3,68.4367298
269,13,4,110,1,1.014006123,0,1,0,0,-0.29,3,73.72516936
269,14,4,110,2,0.702708211,1,1,0,0,-0.05,4,79.75016906
269,15,1,121,1,0.98757744,1,1,1,1,0.26,4,86.52348661
269,16,2,112,1,0.721367994,0,1,0,0,-0.26,4,91.51184439
269,17,1,121,1,0.645130581,1,1,1,1,0.22,5,98.58712155
269,18,4,110,2,0.771651831,1,1,0,-1,-0.29,5,104.1768264
269,19,5,101,1,0.755229037,1,1,2,2,0.48,5,111.550709
269,20,2,112,1,1.227191927,0,1,0,-1,-0.04,5,117.141505
269,21,2,112,1,0.752849515,0,1,0,0,-0.29,6,2.026546171
269,22,3,126,1,0.741579996,1,1,1,1,0.2,1,9.106999483
269,23,4,110,1,1.279104767,0,1,0,0,-0.27,6,16.18026298
269,24,5,101,1,0.693201416,1,1,2,2,0.44,6,22.07178062
269,25,1,121,1,0.605583797,1,1,1,0,-0.05,6,29.59615409
269,26,4,110,2,0.760325509,1,1,0,0,-0.03,7,36.37016257
269,27,5,101,1,0.566253841,1,1,2,2,0.47,7,42.54442362
269,28,1,121,1,0.696685466,1,1,1,1,0.26,7,47.83344968
269,29,2,112,2,0.782214599,1,1,0,0,0.03,7,54.15638985
269,30,1,121,1,0.552451793,1,1,1,1,0.29,8,59.14626478
269,31,5,101,1,0.452012185,1,1,2,2,0.44,8,66.5211247
269,32,4,110,2,0.718842012,1,1,0,-1,-0.22,8,74.34680498
269,33,2,112,2,0.736775388,1,1,0,0,0.01,8,81.93860096
269,34,1,121,1,0.43134003,1,1,1,1,0.28,9,88.111572
269,35,2,112,2,0.759433318,1,1,0,0,0.03,9,92.94971534
269,36,4,110,2,0.754542162,1,1,0,0,-0.01,9,99.87550635
269,37,5,101,1,0.579432228,1,1,2,0,-0.07,9,107.2489279
269,38,5,101,1,0.561127466,1,1,2,2,0.45,10,112.2385762
269,39,4,110,2,0.604812372,1,1,0,0,0.04,10,119.4626584
269,40,2,112,2,0.660523606,1,1,0,0,0.02,10,125.6368096
269,41,1,121,1,0.770940806,1,1,1,1,0.28,10,2.029645398
269,42,3,126,1,0.58285849,1,1,1,1,0.26,2,8.056318613
269,43,3,126,1,0.546672967,1,1,1,1,0.26,3,15.88126476
269,44,3,126,1,0.440911875,1,1,1,1,0.27,4,22.05563555
269,45,7,111,1,0.847412768,1,1,2,2,0.49,1,27.1942077
269,46,7,111,1,0.459182071,1,1,2,2,0.42,2,33.51771376
269,47,7,111,1,0.489287889,1,1,2,2,0.48,3,39.69127259
269,48,6,119,1,0.746069035,0,1,0,0,-0.28,1,45.71347821
269,49,6,119,2,0.45937833,1,1,0,0,-0.01,2,51.00445412
269,50,6,119,2,0.538189297,1,1,0,0,-0.04,3,57.17786007
269,51,8,123,1,0.64197088,0,1,0,0,-0.28,1,64.85279217
269,52,8,123,2,0.521294774,1,1,0,0,-0.03,2,71.77780962
269,53,8,123,2,0.422978763,1,1,0,0,-0.02,3,77.66724537
269,54,6,119,2,0.965468053,1,1,0,0,0.03,4,82.95738252
269,55,3,126,1,0.632379866,1,1,1,1,0.22,5,88.69607293
269,56,7,111,1,0.664014984,1,1,2,0,-0.04,4,94.13535046
269,57,6,119,2,0.68163299,1,1,0,0,0,5,100.0249757
269,58,8,123,2,0.767320709,1,1,0,-1,-0.21,4,106.7998824
269,59,8,123,2,0.56611024,1,1,0,0,-0.03,5,112.5397349
269,60,7,111,1,0.535183683,1,1,2,2,0.41,5,120.0644143
269,61,3,126,1,0.565124222,1,1,1,0,0,6,2.040460339
269,62,6,119,2,0.746893836,1,1,0,0,-0.02,6,8.820158447
269,63,7,111,1,0.583768216,1,1,2,2,0.49,6,15.29418758
269,64,8,123,1,0.711952318,0,1,0,0,-0.24,6,20.88381359
269,65,3,126,1,0.62279582,1,1,1,1,0.26,7,28.25747818
269,66,7,111,1,0.594955012,1,1,2,2,0.45,7,35.18268197
269,67,8,123,2,0.691515842,1,1,0,0,0.02,7,41.65718594
269,68,6,119,2,0.605554347,1,1,0,-1,-0.28,7,48.13061388
269,69,3,126,1,0.526297018,1,1,1,0,-0.05,8,55.80589399
269,70,7,111,1,0.588407833,1,1,2,2,0.47,8,61.24524557
269,71,6,119,2,0.618096145,1,1,0,0,0.02,8,67.41761685
269,72,3,126,1,0.535647607,1,1,1,1,0.24,9,73.89263655
269,73,6,119,2,0.476878306,1,1,0,-1,-0.24,9,80.21680564
269,74,8,123,2,0.859925484,1,1,0,0,0,8,87.59130859
269,75,7,111,1,0.500200663,1,1,2,0,-0.01,9,94.5155411
269,76,3,126,1,0.752728724,1,1,1,1,0.23,10,102.1906232
269,77,8,123,2,0.674894008,1,1,0,0,0,9,109.7154347
269,78,6,119,2,0.751786268,1,1,0,0,-0.03,10,116.4905306
269,79,7,111,1,0.475302985,1,1,2,2,0.46,10,124.0159456
269,80,8,123,2,0.693475496,1,1,0,-1,-0.21,10,129.0044642
317,1,5,106,1,0.650146579,1,1,2,2,0.48,1,2.041853063
317,2,5,106,1,0.736210054,1,1,2,2,0.49,2,9.570782592
317,3,2,125,1,1.101292222,0,1,0,0,-0.2,1,17.39516213
317,4,2,125,2,0.791999616,1,1,0,0,0.02,2,22.38513775
317,5,2,125,2,0.884304243,1,1,0,-1,-0.27,3,28.12472295
317,6,5,106,1,1.422922191,1,1,2,2,0.41,3,33.71458221
317,7,5,106,1,1.041280557,1,1,2,0,-0.06,4,39.30395955
317,8,4,111,1,1.419712832,0,1,0,0,-0.22,1,44.89377962
317,9,4,111,2,0.86951543,1,1,0,0,0.01,2,50.78362305
317,10,1,103,1,1.203627841,1,1,1,1,0.3,1,57.55763277
317,11,1,103,1,0.867998745,1,1,1,1,0.27,2,63.14747708
317,12,1,103,1,0.788553831,1,1,1,0,-0.06,3,68.4367435
317,13,4,111,2,1.364003031,1,1,0,0,0.04,3,73.72594951
317,14,4,111,2,0.863445797,1,1,0,0,0.05,4,79.74929384
317,15,1,103,1,1.371036498,1,1,1,1,0.3,4,86.5234107
317,16,2,125,2,0.922484484,1,1,0,0,0.01,4,91.5113388
317,17,1,103,1,0.790252519,1,1,1,1,0.25,5,98.58657973
317,18,4,111,2,1.098867324,1,1,0,-1,-0.27,5,104.1762605
317,19,5,106,1,0.846803391,1,1,2,2,0.46,5,111.5514654
317,20,2,125,2,0.841954301,1,1,0,-1,-0.27,5,117.1411958
317,21,2,125,2,1.158043171,1,1,0,0,-0.02,6,2.03878416
317,22,3,117,1,1.076552712,1,1,1,1,0.27,1,9.117190694
317,23,4,111,2,1.104402169,1,1,0,0,-0.03,6,16.19292995
317,24,5,106,1,0.82781307,1,1,2,2,0.46,6,22.08216942
317,25,1,103,1,0.960673587,1,1,1,0,-0.07,6,29.60679365
317,26,4,111,1,1.162775622,0,1,0,0,-0.29,7,36.38179922
317,27,5,106,1,0.876623776,1,1,2,2,0.49,7,42.55488187
317,28,1,103,1,0.862712493,1,1,1,1,0.26,7,47.84402826
317,29,2,125,-1,NaN,NaN,1,0,0,-0.5,7,54.1681316
317,30,1,103,1,0.970799716,1,1,1,1,0.26,8,59.15615068
317,31,5,106,1,0.793598192,1,1,2,2,0.43,8,66.53202002
317,32,4,111,2,1.259546648,1,1,0,-1,-0.22,8,74.3573547
317,33,2,125,2,0.866365036,1,1,0,0,-0.04,8,81.94965281
317,34,1,103,1,0.962970683,1,1,1,1,0.24,9,88.12282125
317,35,2,125,1,1.493219371,0,1,0,0,-0.21,9,92.9610332
317,36,4,111,2,0.953982724,1,1,0,0,-0.02,9,99.88570281
317,37,5,106,1,0.759655283,1,1,2,0,-0.06,9,107.2606753
317,38,5,106,1,0.723045874,1,1,2,2,0.47,10,112.2496184
317,39,4,111,2,1.086787076,1,1,0,0,-0.01,10,119.4748725
317,40,2,125,2,1.00594077,1,1,0,0,-0.01,10,125.6488201
317,41,1,103,1,0.703699524,1,1,1,1,0.21,10,2.042834793
317,42,3,117,2,1.266946526,0,1,1,1,-0.09,2,8.0707964
317,43,3,117,2,0.79915514,0,1,1,1,0,3,15.89539818
317,44,3,117,2,1.57362286,0,1,1,1,-0.07,4,22.06977131
317,45,7,119,1,0.953567486,1,1,2,2,0.48,1,27.20861853
317,46,7,119,1,0.591827485,1,1,2,2,0.48,2,33.53258058
317,47,7,119,1,0.889122396,1,1,2,2,0.4,3,39.70649811
317,48,6,115,1,1.346768682,0,1,0,0,-0.2,1,45.73020651
317,49,6,115,2,0.623532718,1,1,0,0,0.01,2,51.01902679
317,50,6,115,2,0.658191311,1,1,0,0,0.01,3,57.19229815
317,51,8,118,2,1.355639636,1,1,0,0,0,1,64.86789777
317,52,8,118,2,0.64263887,1,1,0,0,0,2,71.79207722
317,53,8,118,2,0.884487735,1,1,0,0,0,3,77.68118133
317,54,6,115,2,1.916815129,1,1,0,0,0,4,82.97150921
317,55,3,117,1,1.270311259,1,1,1,1,0.29,5,88.71072723
317,56,7,119,1,1.223333795,1,1,2,0,-0.05,4,94.15070112
317,57,6,115,2,1.271329745,1,1,0,0,0.02,5,100.0402092
317,58,8,118,2,0.781063518,1,1,0,-1,-0.24,4,106.8149947
317,59,8,118,2,0.677426735,1,1,0,0,-0.03,5,112.553874
317,60,7,119,1,0.809859746,1,1,2,2,0.49,5,120.0801352
317,61,3,117,1,0.771087253,1,1,1,0,-0.04,6,2.044548592
317,62,6,115,2,0.68422263,1,1,0,0,-0.03,6,8.82152958
317,63,7,119,1,0.780783773,1,1,2,2,0.46,6,15.29589329
317,64,8,118,2,0.731563272,1,1,0,0,-0.04,6,20.88468303
317,65,3,117,1,0.643681548,1,1,1,1,0.29,7,28.25962761
317,66,7,119,1,1.305994756,1,1,2,2,0.43,7,35.1849869
317,67,8,118,2,0.771222393,1,1,0,0,-0.01,7,41.65784877
317,68,6,115,2,0.763465334,1,1,0,-1,-0.26,7,48.13243073
317,69,3,117,1,1.350173717,1,1,1,0,-0.02,8,55.8072246
317,70,7,119,1,1.531948256,1,1,2,2,0.47,8,61.24715489
317,71,6,115,2,1.309690247,1,1,0,0,0.03,8,67.42015107
317,72,3,117,1,1.141210471,1,1,1,1,0.23,9,73.89448378
317,73,6,115,2,1.038500734,1,1,0,-1,-0.24,9,80.21850919
317,74,8,118,2,0.842420826,1,1,0,0,-0.03,8,87.59228033
317,75,7,119,1,0.995705851,1,1,2,0,-0.01,9,94.51753075
317,76,3,117,1,0.787155175,1,1,1,1,0.21,10,102.1928364
317,77,8,118,2,1.169629902,1,1,0,0,-0.04,9,109.7173776
317,78,6,115,2,1.338252802,1,1,0,0,-0.04,10,116.4919966
317,79,7,119,1,1.340937009,1,1,2,2,0.48,10,124.0174903
317,80,8,118,2,1.605297777,1,1,0,-1,-0.24,10,129.0060979
319,1,5,107,1,1.099242524,1,1,2,2,0.44,1,2.028033355
319,2,5,107,1,0.548271085,1,1,2,2,0.45,2,9.556519787
319,3,2,120,2,0.823404604,1,1,0,0,-0.02,1,17.38270693
319,4,2,120,1,0.863550496,0,1,0,0,-0.23,2,22.37055216
319,5,2,120,2,0.816821782,1,1,0,-1,-0.28,3,28.11078323
319,6,5,107,1,0.840951528,1,1,2,2,0.46,3,33.70060445
319,7,5,107,1,0.706453695,1,1,2,0,0,4,39.28917181
319,8,4,117,1,1.102174035,0,1,0,0,-0.21,1,44.87964249
319,9,4,117,2,0.655013173,1,1,0,0,-0.05,2,50.76951129
319,10,1,118,1,1.702939289,1,1,1,1,0.28,1,57.54407254
319,11,1,118,1,0.818468313,1,1,1,1,0.25,2,63.13331279
319,12,1,118,1,0.794511145,1,1,1,0,-0.01,3,68.42315965
319,13,4,117,-1,NaN,NaN,1,0,0,-0.5,3,73.71218329
319,14,4,117,2,1.0551927,1,1,0,0,0.04,4,79.7357981
319,15,1,118,1,1.225941132,1,1,1,1,0.22,4,86.50924866
319,16,2,120,2,0.839283652,1,1,0,0,-0.03,4,91.49833203
319,17,1,118,2,1.37970878,0,1,1,1,-0.01,5,98.57340751
319,18,4,117,2,0.944177141,1,1,0,-1,-0.23,5,104.1625066
319,19,5,107,1,0.744663556,1,1,2,2,0.45,5,111.5372847
319,20,2,120,1,1.106577515,0,1,0,-1,-0.03,5,117.1268118
319,21,2,120,1,0.908659853,0,1,0,0,-0.24,6,2.029355801
319,22,3,104,1,1.075474252,1,1,1,1,0.3,1,9.108262758
319,23,4,117,2,1.593843918,1,1,0,0,-0.05,6,16.18294298
319,24,5,107,1,0.880410785,1,1,2,2,0.4,6,22.07217521
319,25,1,118,1,1.290473746,1,1,1,0,-0.07,6,29.59806701
319,26,4,117,2,1.32946321,1,1,0,0,0.04,7,36.37157524
319,27,5,107,1,0.695364072,1,1,2,2,0.44,7,42.54567529
319,28,1,118,2,0.96023722,0,1,1,1,-0.06,7,47.83456994
319,29,2,120,2,0.642096095,1,1,0,0,-0.03,7,54.15813927
319,30,1,118,2,0.919970399,0,1,1,1,-0.1,8,59.14783658
319,31,5,107,1,0.465788227,1,1,2,2,0.41,8,66.52126781
319,32,4,117,2,1.058229768,1,1,0,-1,-0.25,8,74.34707492
319,33,2,120,1,1.060285491,0,1,0,0,-0.24,8,81.93950339
319,34,1,118,2,0.56408356,0,1,1,1,-0.09,9,88.11254501
319,35,2,120,2,1.171425997,1,1,0,0,-0.02,9,92.9507545
319,36,4,117,1,1.614511687,0,1,0,0,-0.25,9,99.87582627
319,37,5,107,1,0.585700945,1,1,2,0,-0.06,9,107.2503652
319,38,5,107,1,0.625735343,1,1,2,2,0.45,10,112.240137
319,39,4,117,2,1.25342386,1,1,0,0,0,10,119.4650133
319,40,2,120,2,0.562778275,1,1,0,0,-0.01,10,125.6384265
319,41,1,118,2,0.885698639,0,1,1,1,-0.09,10,2.031413279
319,42,3,104,1,1.04163601,1,1,1,1,0.27,2,8.060031242
319,43,3,104,1,0.72507445,1,1,1,1,0.26,3,15.88599688
319,44,3,104,1,0.61362919,1,1,1,1,0.27,4,22.05794286
319,45,7,121,1,1.51653784,1,1,2,2,0.42,1,27.19759253
319,46,7,121,1,0.726023097,1,1,2,2,0.49,2,33.52104472
319,47,7,121,1,0.65044966,1,1,2,2,0.42,3,39.69471687
319,48,6,111,1,1.140451168,0,1,0,0,-0.23,1,45.71809918
319,49,6,111,2,0.680091062,1,1,0,0,0.04,2,51.00769959
319,50,6,111,2,0.66267064,1,1,0,0,0.02,3,57.18106336
319,51,8,113,2,1.577537008,1,1,0,0,0.03,1,64.85574499
319,52,8,113,2,0.561799928,1,1,0,0,-0.04,2,71.78067289
319,53,8,113,2,0.611332723,1,1,0,0,0.02,3,77.67043297
319,54,6,111,2,0.894892492,1,1,0,0,0,4,82.95983757
319,55,3,104,1,0.757354482,1,1,1,1,0.26,5,88.69980775
319,56,7,121,2,1.485388319,0,1,2,0,0.45,4,94.13925093
319,57,6,111,2,0.982014363,1,1,0,0,-0.03,5,100.0287307
319,58,8,113,2,0.742791801,1,1,0,-1,-0.2,4,106.8029584
319,59,8,113,2,0.490780272,1,1,0,0,0.03,5,112.5433465
319,60,7,121,2,0.77481477,0,1,2,2,0.02,5,120.0674246
319,61,3,104,1,0.828427007,1,1,1,0,-0.02,6,2.030190555
319,62,6,111,2,0.910651004,1,1,0,0,-0.02,6,8.808737537
319,63,7,121,2,0.648656929,0,1,2,2,-0.02,6,15.28266207
319,64,8,113,2,0.823796152,1,1,0,0,0,6,20.87220404
319,65,3,104,1,0.778267662,1,1,1,1,0.3,7,28.2476256
319,66,7,121,2,0.800344452,0,1,2,2,0,7,35.17204675
319,67,8,113,2,0.611481939,1,1,0,0,-0.05,7,41.64563407
319,68,6,111,2,0.755937369,1,1,0,-1,-0.26,7,48.11953058
319,69,3,104,1,0.74129044,1,1,1,0,-0.06,8,55.79506882
319,70,7,121,2,0.924506732,0,1,2,2,0.01,8,61.23419034
319,71,6,111,2,0.803835925,1,1,0,0,-0.02,8,67.40778763
319,72,3,104,1,0.703650336,1,1,1,1,0.26,9,73.88165757
319,73,6,111,2,0.775812926,1,1,0,-1,-0.22,9,80.20568254
319,74,8,113,2,0.592658218,1,1,0,0,-0.02,8,87.57995822
319,75,7,121,2,0.702327812,0,1,2,0,0.49,9,94.50534891
319,76,3,104,1,0.99497983,1,1,1,1,0.29,10,102.1794172
319,77,8,113,2,0.703930917,1,1,0,0,0.05,9,109.7049653
319,78,6,111,2,0.674413544,1,1,0,0,0.01,10,116.4790529
319,79,7,121,2,1.127063169,0,1,2,2,0.02,10,124.0045221
319,80,8,113,2,0.625355324,1,1,0,-1,-0.23,10,128.9932018
273,1,5,122,1,0.567742732,1,1,2,2,0.44,1,2.040261869
273,2,5,122,1,0.416644255,1,1,2,2,0.41,2,9.568671069
273,3,2,103,1,0.520786041,0,1,0,0,-0.22,1,17.39416188
273,4,2,103,2,0.355777646,1,1,0,0,-0.04,2,22.38415088
273,5,2,103,2,0.703240784,1,1,0,-1,-0.2,3,28.1228787
273,6,5,122,1,0.614920967,1,1,2,2,0.45,3,33.7117102
273,7,5,122,1,0.660403788,1,1,2,0,-0.06,4,39.30272113
273,8,4,133,1,0.744570529,0,1,0,0,-0.26,1,44.89161757
273,9,4,133,2,0.386640107,1,1,0,0,-0.01,2,50.78176886
273,10,1,110,1,0.702677224,1,1,1,1,0.21,1,57.55670989
273,11,1,110,1,0.513577498,1,1,1,1,0.29,2,63.14587231
273,12,1,110,1,0.430826992,1,1,1,0,-0.06,3,68.43463276
273,13,4,133,2,0.960356894,1,1,0,0,-0.01,3,73.7237768
273,14,4,133,2,0.464595294,1,1,0,0,-0.04,4,79.74728347
273,15,1,110,1,0.682103897,1,1,1,1,0.22,4,86.52185915
273,16,2,103,2,0.983426622,1,1,0,0,0.02,4,91.51081555
273,17,1,110,1,0.566433308,1,1,1,1,0.23,5,98.5856212
